Test_Time,2025-07-16 01:55:10
Target_Z(mm),-15.000
Step_Size(mm),0.300
Force_Limit(N),45.0
Baseline_Force(N),1.771
Baseline_Std(N),0.003

Timestamp(s),Z_Position(mm),Raw_Force(N),Corrected_Force(N)
1752645302.525,-8.001,1.774,0.003
1752645302.596,-8.033,1.778,0.007
1752645302.664,-8.111,1.776,0.005
1752645302.732,-8.221,1.774,0.003
1752645302.831,-8.316,1.780,0.009
1752645302.915,-8.461,1.778,0.007
1752645302.985,-8.538,1.776,0.005
1752645303.056,-8.611,1.770,-0.001
1752645303.126,-8.718,1.774,0.003
1752645303.197,-8.815,1.776,0.005
1752645303.266,-8.906,1.774,0.003
1752645303.334,-8.998,1.770,-0.001
1752645303.404,-9.091,1.776,0.005
1752645303.474,-9.190,1.774,0.003
1752645303.543,-9.283,1.780,0.009
1752645303.610,-9.374,1.780,0.009
1752645303.681,-9.468,1.770,-0.001
1752645303.751,-9.569,1.778,0.007
1752645303.822,-9.663,1.774,0.003
1752645303.893,-9.751,1.774,0.003
1752645303.963,-9.850,1.782,0.011
1752645304.034,-9.950,1.778,0.007
1752645304.103,-10.041,1.774,0.003
1752645304.173,-10.130,1.780,0.009
1752645304.243,-10.228,1.708,-0.063
1752645304.314,-10.326,1.509,-0.263
1752645304.385,-10.420,1.247,-0.524
1752645304.456,-10.510,0.928,-0.844
1752645304.527,-10.609,0.484,-1.288
1752645304.597,-10.709,-0.243,-2.014
1752645304.668,-10.803,-1.230,-3.001
1752645304.739,-10.894,-2.257,-4.028
1752645304.810,-10.993,-3.380,-5.151
1752645304.881,-11.088,-4.442,-6.213
1752645304.950,-11.180,-5.508,-7.280
1752645305.019,-11.268,-6.500,-8.272
1752645305.090,-11.363,-7.679,-9.450
1752645305.160,-11.463,-8.890,-10.662
1752645305.231,-11.555,-10.025,-11.797
1752645305.301,-11.651,-11.270,-13.042
1752645305.371,-11.743,-12.414,-14.185
1752645305.442,-11.835,-13.644,-15.415
1752645305.512,-11.930,-14.910,-16.681
1752645305.583,-12.030,-16.296,-18.067
1752645305.653,-12.124,-17.644,-19.415
1752645305.724,-12.214,-19.036,-20.808
1752645305.794,-12.309,-20.603,-22.374
1752645305.862,-12.410,-21.522,-23.293
1752645305.931,-12.499,-21.908,-23.679
1752645306.001,-12.595,-23.383,-25.154
1752645306.072,-12.693,-24.840,-26.611
1752645306.142,-12.785,-26.236,-28.007
1752645306.213,-12.880,-27.703,-29.474
1752645306.283,-12.976,-29.172,-30.943
1752645306.352,-13.069,-30.664,-32.435
1752645306.423,-13.164,-32.336,-34.107
1752645306.494,-13.268,-34.120,-35.892
1752645306.565,-13.355,-35.718,-37.489
1752645306.635,-13.451,-37.550,-39.321
1752645306.704,-13.541,-39.254,-41.025
1752645306.776,-13.631,-41.108,-42.880
1752645306.849,-13.729,-43.028,-44.799
1752645306.919,-13.834,-44.949,-46.720
